areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E10000003,Cambridgeshire,utla,2021-02-06,20.6,0.7,
E10000003,Cambridgeshire,utla,2021-02-05,19.9,0.7,
E10000003,Cambridgeshire,utla,2021-02-04,19.2,0.7,
E10000003,Cambridgeshire,utla,2021-02-03,18.6,0.7,
E10000003,Cambridgeshire,utla,2021-02-02,18.1,0.7,
E10000003,Cambridgeshire,utla,2021-02-01,17.5,0.7,
E10000003,Cambridgeshire,utla,2021-01-31,17.1,0.7,
E10000003,Cambridgeshire,utla,2021-01-30,16.4,0.7,
E10000003,Cambridgeshire,utla,2021-01-29,15.3,0.7,
E10000003,Cambridgeshire,utla,2021-01-28,14.1,0.7,
E10000003,Cambridgeshire,utla,2021-01-27,12.9,0.7,
E10000003,Cambridgeshire,utla,2021-01-26,12.6,0.7,
E10000003,Cambridgeshire,utla,2021-01-25,12.2,0.7,
E10000003,Cambridgeshire,utla,2021-01-24,11.8,0.7,
E10000003,Cambridgeshire,utla,2021-01-23,10.9,0.7,
E10000003,Cambridgeshire,utla,2021-01-22,9.2,0.7,
E10000003,Cambridgeshire,utla,2021-01-21,7.8,0.7,
E10000003,Cambridgeshire,utla,2021-01-20,6.8,0.7,
E10000003,Cambridgeshire,utla,2021-01-19,5.6,0.7,
E10000003,Cambridgeshire,utla,2021-01-18,4.8,0.7,
E10000003,Cambridgeshire,utla,2021-01-17,4.5,0.7,
E10000003,Cambridgeshire,utla,2021-01-16,4.1,0.7,
E10000003,Cambridgeshire,utla,2021-01-15,3.5,0.7,
E10000003,Cambridgeshire,utla,2021-01-14,3.0,0.7,
E10000003,Cambridgeshire,utla,2021-01-13,2.7,0.7,
E10000003,Cambridgeshire,utla,2021-01-12,2.5,0.7,
E10000003,Cambridgeshire,utla,2021-01-11,2.4,0.6,
E10000003,Cambridgeshire,utla,2021-01-10,2.3,0.6,
E10000003,Cambridgeshire,utla,2021-01-09,2.2,0.6,
E10000003,Cambridgeshire,utla,2021-01-08,2.0,0.6,
E10000003,Cambridgeshire,utla,2021-01-07,1.7,0.6,
E10000003,Cambridgeshire,utla,2021-01-06,1.5,0.5,
E10000003,Cambridgeshire,utla,2021-01-05,1.4,0.3,
E10000003,Cambridgeshire,utla,2021-01-04,1.3,0.2,
E10000003,Cambridgeshire,utla,2021-01-03,1.3,0.2,
E10000003,Cambridgeshire,utla,2021-01-02,1.3,0.1,
E10000003,Cambridgeshire,utla,2021-01-01,1.3,0.1,
E10000003,Cambridgeshire,utla,2020-12-31,1.3,0.1,
E10000003,Cambridgeshire,utla,2020-12-30,1.2,,
E10000003,Cambridgeshire,utla,2020-12-29,1.1,,
E10000003,Cambridgeshire,utla,2020-12-28,1.0,,
E10000003,Cambridgeshire,utla,2020-12-27,1.0,,
E10000003,Cambridgeshire,utla,2020-12-26,1.0,,
E10000003,Cambridgeshire,utla,2020-12-25,1.0,,
E10000003,Cambridgeshire,utla,2020-12-24,1.0,,
E10000003,Cambridgeshire,utla,2020-12-23,1.0,,
E10000003,Cambridgeshire,utla,2020-12-22,0.9,,
E10000003,Cambridgeshire,utla,2020-12-21,0.9,,
E10000003,Cambridgeshire,utla,2020-12-20,0.8,,
E10000003,Cambridgeshire,utla,2020-12-19,0.8,,
E10000003,Cambridgeshire,utla,2020-12-18,0.7,,
E10000003,Cambridgeshire,utla,2020-12-17,0.7,,
E10000003,Cambridgeshire,utla,2020-12-16,0.6,,
E10000003,Cambridgeshire,utla,2020-12-15,0.4,,
E10000003,Cambridgeshire,utla,2020-12-14,0.3,,
E10000003,Cambridgeshire,utla,2020-12-13,0.2,,
E10000003,Cambridgeshire,utla,2020-12-12,0.2,,
E10000003,Cambridgeshire,utla,2020-12-11,0.2,,
E10000003,Cambridgeshire,utla,2020-12-10,0.1,,
E10000003,Cambridgeshire,utla,2020-12-09,0.1,,
